Tweet,Image_Url,Image_Name,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
This was supposed to be Ricotta meatloaf. It just flopped. #cookingfail #meatloaffail https://t.co/IVTtogj6xF,http://pbs.twimg.com/media/CyywxMcXgAAstyd.jpg,CyywxMcXgAAstyd.jpg,yes,yes,CD,805212833113841664
Well looks good but had to use my own chips cause the chips given burnt in half time I was told to cook them. #cookingfail #realhomechef https://t.co/RjBkIEiKN2,http://pbs.twimg.com/media/Cyeivz_UsAAr7lT.jpg,Cyeivz_UsAAr7lT.jpg,yes,yes,partial,803790017944580096
"This one picture has made me question my faith in humanity and also lose my #Christmas #Spirit. 
#CookingFail #PigsInBlankets #HORRIFIC https://t.co/S0FjgJAVMR",http://pbs.twimg.com/media/CyeAxDgWgAAL9jf.jpg,CyeAxDgWgAAL9jf.jpg,yes,yes,CD,803752645894684672
"My red velvet cake ( made in a loaf pan) looked like meat, but everybody ate #cookingfail
I thought it tasted like  https://t.co/0riQokUMoJ",http://pbs.twimg.com/tweet_video_thumb/CyOzyKXW8AApuE4.jpg,CyOzyKXW8AApuE4.jpg,yes,yes,partial,802682841280585728
Sometimes things don't go to plan... #CookingFail #TheCakeIsBread https://t.co/l3TF3u1FUe,http://pbs.twimg.com/media/CyHWSoTXcAA466B.jpg,CyHWSoTXcAA466B.jpg,yes,yes,alt,802158097099788289
Sugar-free banana oatmeal cookies taste as boring as they look #CookingFail #FridayNightFlop https://t.co/MHniPhNjVw,http://pbs.twimg.com/media/CxkOVXvXgAAZZXb.jpg,CxkOVXvXgAAZZXb.jpg,yes,yes,partial,799686182556860416
Meant to be all-in-1 taco flavoured sausages for the kids but they kinda sorta look like turds #cookingfail https://t.co/lmL3DU7dFf,http://pbs.twimg.com/media/Cxc8mANUoAElpEx.jpg,Cxc8mANUoAElpEx.jpg,yes,yes,partial,799174084923772928
I don't know what this is supposed to be. My food apparently!she had 1 job.  #accidentalchickenjerky #cookingfail #bearbulldog #sendfood https://t.co/eAhFQlkdeS,http://pbs.twimg.com/ext_tw_video_thumb/793026222456508416/pu/img/omeLZ8lIiW063DLr.jpg,omeLZ8lIiW063DLr.jpg,yes,yes,partial,793026534042963968
@Virginiagirl4RT @MysttiEvaun  needless to say we won't be having pineapple cupcakes tomorrow. #cookingfail #idkwhathappened #igiveup https://t.co/PH9AwhRpPV,http://pbs.twimg.com/media/CvF9aFoWcAAh4iL.jpg,CvF9aFoWcAAh4iL.jpg,yes,yes,partial,788549450532786176
#cookingfail #nofilter https://t.co/T0QYqlq8KU https://t.co/pQqyESJYXC,http://pbs.twimg.com/media/Cuya05nXYAAzv0u.jpg,Cuya05nXYAAzv0u.jpg,yes,yes,CD,787174270329823232
"Womp womp, my vegan bean burger fell apart. #cookingfail https://t.co/JdzU60nTHX",http://pbs.twimg.com/media/CurP26JWcAAPJGQ.jpg,CurP26JWcAAPJGQ.jpg,yes,yes,CD,786669630001733633
Dad's adventures in cooking... where the whole family gets to learn the lesson of clove vs. head... #GarlicForDays #DadCooks #CookingFail https://t.co/szFapouYYZ,http://pbs.twimg.com/media/Cum3Ei-VMAAjs2S.jpg,Cum3Ei-VMAAjs2S.jpg,yes,yes,CD,786360904682045440
"Dodgy cooking happens to the best of us! x 

#cookingfail #secondtimesacharm https://t.co/r5fRJk7urX",http://pbs.twimg.com/media/CsiLM4lVYAEFuU1.jpg,CsiLM4lVYAEFuU1.jpg,yes,yes,CD,777024287077052416
I'm learning to poach eggs and I wouldn't say it's going well #eggcellent #imsohungry #poachdegg #cookingfail https://t.co/nbewBt9P1B,http://pbs.twimg.com/media/CrE3vNGUAAAaonE.jpg,CrE3vNGUAAAaonE.jpg,yes,yes,CD,770458303096762368
#cookingfail I got so lost in writing last night that I forgot about the oven. These rocks are tofu baked 2+ hrs. https://t.co/HZwiM33iPl,http://pbs.twimg.com/media/CqvMKYCUAAAEeF6.jpg,CqvMKYCUAAAEeF6.jpg,yes,yes,partial,768933048372961285
i believe this is what they call a #cookingfail https://t.co/wapTVCvJBb,http://pbs.twimg.com/media/CqbIHdTUEAAwOo2.jpg,CqbIHdTUEAAwOo2.jpg,yes,yes,CD,767520825960390656
Back on my #Instagram 31 likes for this?  Caption: chipotle curry shrimp n cabbage #cookingfail this 1 is tryin tho https://t.co/9D1TH82BeW,http://pbs.twimg.com/media/Cp3N77UWAAAMAkZ.jpg,Cp3N77UWAAAMAkZ.jpg,yes,yes,CD,764993949027168256
So I was trying to cook edamame for snacking on this week but I had a FAIL and let it cook too long #cookingfail https://t.co/1Xnp7dSuoo,http://pbs.twimg.com/media/CpTmrD_VUAE2QNc.jpg,CpTmrD_VUAE2QNc.jpg,yes,yes,partial,762487874482692096
#cookingfail I forgot to take the paper off the Pepper Jack slice. #stillgood #food #latenightsnack #imsingleladies https://t.co/G7GKAPaWQ9,http://pbs.twimg.com/media/CoRCFyVUEAAvgDq.jpg,CoRCFyVUEAAvgDq.jpg,yes,yes,partial,757803327350411264
Celebrating Independence day with some Thai Peanut Curry. It was delish #selsorshack #dralkaselorcooks #cookingfail https://t.co/YtQ985OaNV,http://pbs.twimg.com/media/CmkiU1aUMAAe5fN.jpg,CmkiU1aUMAAe5fN.jpg,yes,yes,partial,750168568050823173
Me trying to cook #cooking #cookingfail #life #eggs #skull #Bacon https://t.co/31x1LYJSru,http://pbs.twimg.com/media/CmVLhsxVIAELuwU.jpg,CmVLhsxVIAELuwU.jpg,yes,yes,partial,749087962944589828
"Some days, I feel like my progress regresses when it comes to making dashimaki tamago… #cookingfail https://t.co/RyPqpdGkI2",http://pbs.twimg.com/media/CmTxeqQUMAAlA5a.jpg,CmTxeqQUMAAlA5a.jpg,yes,yes,CD,748988957849903104
Sometimes I like to think I have #culinaryskills Eat your heart out #Pinterest #foodie #Cookingfail #coffee https://t.co/r3Kk92WfVz,http://pbs.twimg.com/media/Cl-357XUoAAFpuy.jpg,Cl-357XUoAAFpuy.jpg,yes,yes,CD,747518291099287552
My first attempt at crock pot broccoli soup looks like baby diaper. Back to the stovetop. #cookingfail https://t.co/1hzNyN7t1i,http://pbs.twimg.com/media/ClwGln-UsAEWw9c.jpg,ClwGln-UsAEWw9c.jpg,yes,yes,partial,746478883843645440
Wow thanks @Pillsbury for this 'delicious' treat. #JENDIYgiveaway #cookingfail #fail https://t.co/BRkHXzaNB6,http://pbs.twimg.com/media/ClsHMYMVAAQOh57.jpg,ClsHMYMVAAQOh57.jpg,yes,yes,CD,746198120938168320
Making chocolate chip pancakes #cookingfail still delicious though http://t.co/0c4jBRAM3e,http://pbs.twimg.com/media/B2-RHVcIcAEtmbK.jpg,B2-RHVcIcAEtmbK.jpg,yes,yes,partial,535806453366677504
I thought these little guys had so much potential #CookingFail #CheeseExplosion http://t.co/GoXYlOsy8s,http://pbs.twimg.com/media/B22DBkUIEAAQ2Uf.jpg,B22DBkUIEAAQ2Uf.jpg,yes,yes,partial,535228008400187393
I asked Adam to boil some eggs for me. WHAT. HAPPENED?!  #eggs #cookingfail http://t.co/h2aQGXjcB4,http://pbs.twimg.com/media/B1j1CsWIcAAAsT5.jpg,B1j1CsWIcAAAsT5.jpg,yes,yes,partial,529442389761724417
"Cannot explain why sometimes my diced,  pan-fried potatoes come out perfect &amp; sometimes turn into mash.  #cookingfail http://t.co/FcdEpJ5MbF",http://pbs.twimg.com/media/B0gtzFQCYAA6Py0.jpg,B0gtzFQCYAA6Py0.jpg,yes,yes,partial,524719721904484352
"Promoting @harto's book like a boss. If you have Instagram, go on the #cooking or #cookingfail tag and promote it!  http://t.co/TZgVYVKn5x",http://pbs.twimg.com/media/BvJm729CUAEWG8v.jpg,BvJm729CUAEWG8v.jpg,yes,yes,partial,500575706179731457
That's a pretty good batch of cookies.  #cookingfail http://t.co/7Xb8pJBN4o,http://pbs.twimg.com/media/BusgM9qCEAEVLpS.jpg,BusgM9qCEAEVLpS.jpg,yes,yes,partial,498527625187295233
Lumpy Semalina anyone? #CookingFail http://t.co/CfdA6t5YEv,http://pbs.twimg.com/media/BsH_VpnIEAEaU5H.jpg,BsH_VpnIEAEaU5H.jpg,yes,yes,partial,486950983394930688
Since the cookies got stuck and we are unable to take them out... #cookingfail http://t.co/u6wVGLx2mZ,http://pbs.twimg.com/media/BqYfOF6CEAE3CQ3.jpg,BqYfOF6CEAE3CQ3.jpg,yes,yes,partial,479104741603942400
Best of a bad situation! #FacesInThings #CookingFail #StillTastesNice http://t.co/YgHlY4j9kb,http://pbs.twimg.com/media/BqKgrCRCAAA_FFH.jpg,BqKgrCRCAAA_FFH.jpg,yes,yes,partial,478121173935751168
"This is not a loaf cake. As it turns out, I am not a chef! @robertson_v #CookingFail #ChemistsArentGreatChefs http://t.co/fO8BylXgqU",http://pbs.twimg.com/media/BqKfs_NIUAAkhQe.jpg,BqKfs_NIUAAkhQe.jpg,yes,yes,partial,478120110201532416
I...I don't know what went wrong. I was just trying to make a #pancake. #cookingfail http://t.co/EkKRWMq0zv,http://pbs.twimg.com/media/BpQBxoKCYAEsLQr.jpg,BpQBxoKCYAEsLQr.jpg,yes,yes,partial,474005813090996226
Oh crap I better bring the heat down. #CookingFail http://t.co/FnmcabQDEU,http://pbs.twimg.com/media/BpPr1wLCIAA4qNW.jpg,BpPr1wLCIAA4qNW.jpg,yes,yes,partial,473981695306129411
Note to self...do not try cook chicken while on a 2hr conference call #cookingfail #memoryofafish #chickenrocks http://t.co/zFMe620Vxr,http://pbs.twimg.com/media/Bo5CuW1CIAE2ODD.jpg,Bo5CuW1CIAE2ODD.jpg,yes,yes,partial,472388376868704256
I think they're done. #cookingfail http://t.co/9dctx8bTPp,http://pbs.twimg.com/media/BoxO7xKIMAALyX5.jpg,BoxO7xKIMAALyX5.jpg,yes,yes,partial,471838851346870273
I tried to fry an egg again. I really need to stop doing that. #cookingfail http://t.co/rqRRY3I8I1,http://pbs.twimg.com/media/BnuIrH1IQAACv7x.jpg,BnuIrH1IQAACv7x.jpg,yes,yes,partial,467117260914843648
"""@M1Jarvis: I guess they do poached eggs slightly differently in Colombia?! #cookingfail http://t.co/WpAWF6CpgM""you really love eggs ..",http://pbs.twimg.com/media/Bl_TuwXIIAA7o9k.jpg,Bl_TuwXIIAA7o9k.jpg,yes,yes,partial,461287158163468288
“@M1Jarvis: I guess they do poached eggs slightly differently in Colombia?! #cookingfail http://t.co/MizyODUq54”that happened to me in Italy,http://pbs.twimg.com/media/Bl_TuwXIIAA7o9k.jpg,Bl_TuwXIIAA7o9k.jpg,yes,yes,partial,459736867395477504
Poached egg malfunction... How?! #cookingfail #egg #awoleggwhite http://t.co/G3tmEwlcvH,http://pbs.twimg.com/media/BmDvvWpIgAAdnDz.jpg,BmDvvWpIgAAdnDz.jpg,yes,yes,partial,459630760409182208
I guess they do poached eggs slightly differently in Colombia?! #cookingfail http://t.co/UvblgjLvbx,http://pbs.twimg.com/media/Bl_TuwXIIAA7o9k.jpg,Bl_TuwXIIAA7o9k.jpg,yes,yes,partial,459318487392206848
I need to pay better attention. My treat boxes were for fondant not butter cream. #cookingfail #facepalm #hotmess http://t.co/b3sFVYoyNz,http://pbs.twimg.com/media/Bk3avxFCEAAoivS.jpg,Bk3avxFCEAAoivS.jpg,yes,yes,partial,454259651769425920
My attempt at Chinese fried dumplings was a big fail. #chinesefood #frieddumplings #cookingfail http://t.co/vuLoO0M9wt,http://pbs.twimg.com/media/BklHyKAIIAI4XBw.jpg,BklHyKAIIAI4XBw.jpg,yes,yes,partial,452972165533818881
"Made @conantnyc's semolina gnocchi in a rush and had an hilarious #cookingfail Tasted great, looked... strange http://t.co/iSr3nnk4OU",http://pbs.twimg.com/media/Bkd83OjCUAE_6Sl.jpg,Bkd83OjCUAE_6Sl.jpg,yes,yes,partial,452467577847959552
What overeasy eggs should look like vs what mine look like. #picstitch #eggs #cookingfail http://t.co/zss0XuAJzW,http://pbs.twimg.com/media/Bi3VtK3IEAEb8SH.jpg,Bi3VtK3IEAEb8SH.jpg,yes,yes,partial,445246910505693185
Never try and melt/soften butter over a piece of hot toast... The whole bloody thing will fall out!! #cookingfail http://t.co/CHDSDtDRLG,http://pbs.twimg.com/media/Bfy1rDXIIAA294H.jpg,Bfy1rDXIIAA294H.jpg,yes,yes,partial,431419415750778880
Ladt week's success with the tamago was obviously beginner's luck. #cookingfail http://t.co/V5uJqokxjO,http://pbs.twimg.com/media/BdIhb4eIgAATv9o.jpg,BdIhb4eIgAATv9o.jpg,yes,yes,partial,419434478655004672
An hour later &amp; this is what I came up with. A variation of an orzo recipe . I'll order out tomorrow. #cookingfail http://t.co/T6okTEkX2I,http://pbs.twimg.com/media/BwAqDvgCAAENLWz.jpg,BwAqDvgCAAENLWz.jpg,yes,yes,alt,504449402497298433
"Tried to make a stir fry...now resembles a thick soup...
#cookingfail #stillgid http://t.co/ThD2CXmCDq",http://pbs.twimg.com/media/Bvq44FZCMAE4VrV.jpg,Bvq44FZCMAE4VrV.jpg,yes,yes,alt,502917583520403456
For years I've tried to master the art of cooking omlettes...I feel it's time to move on #CookingFail #NotAnOmlette http://t.co/d9GamdRyZG,http://pbs.twimg.com/media/BgHRgbOIgAE8z7U.jpg,BgHRgbOIgAE8z7U.jpg,yes,yes,alt,432857394314772480
Substituting tomato paste and water for beef stock makes a tomatoey beef goulash. #cookingfail http://t.co/2JRPSMmTEr,http://pbs.twimg.com/media/BdU1lvKIQAEczgA.jpg,BdU1lvKIQAEczgA.jpg,yes,yes,alt,420301062831341568
Pea n ham soup or can of mushy peas? 98% of people get it wrong #cookingfail http://t.co/KUAse23qQq,http://pbs.twimg.com/media/BYdxCZWCAAA908M.jpg,BYdxCZWCAAA908M.jpg,yes,yes,alt,398411378521698304
first attempt at making yogurt… became ricotta cheese! still tasty. it went bad at 170F when the milk separated? can anyone explain? #kitchenfail #cookingfail #homecooking #fromscratch https://t.co/u45D90MhdR,http://pbs.twimg.com/media/EDvmkY1UwAAV_nv.jpg,EDvmkY1UwAAV_nv.jpg,yes,yes,alt,1169782377775652865
Cooking pork sausages. Cut them and realized I took them off too early. So now I’m just trying to char the ends and realized I have land mines of dongs coming out of the frying pan #cookingfail https://t.co/maLNsk0gQT,http://pbs.twimg.com/media/EDqD_nEXoAELNxn.jpg,EDqD_nEXoAELNxn.jpg,yes,yes,partial,1169392188297502723
The truth about food blogging. Sometimes things don't go the way you expect them to #pancakes #cookingfail #vegan https://t.co/gAYFskYiRy,http://pbs.twimg.com/media/ECY5SufUIAEZq22.jpg,ECY5SufUIAEZq22.jpg,yes,yes,partial,1163680555814178816
I have perfected over cooked rice recipe. #rice #cookingfail https://t.co/c7XHKx7ezi,http://pbs.twimg.com/media/ECN3ew-UYAEh7sv.jpg,ECN3ew-UYAEh7sv.jpg,yes,yes,partial,1162904503928049664
Just finished cooking Shrimp Pad Thai. The sauce was the bomb but I think I overcooked the noodles.  It looks so much like pancit now. #cookingfail #padthai #food https://t.co/Az36B5k775,http://pbs.twimg.com/media/EBPVcwSU8AAdL7H.jpg,EBPVcwSU8AAdL7H.jpg,yes,yes,partial,1158504223257968640
Loosen my mix and fold in the egg white! #dinner #souffle #cooksoftwitter #cookingfail https://t.co/dgHGvlHlYM,http://pbs.twimg.com/media/EA50NsEXYAA0vsd.jpg,EA50NsEXYAA0vsd.jpg,yes,yes,CD,1156989937981566981
#dinner #souffle #cooksoftwitter #cookingfail Egg whites beaten! @jayrayner I am crapping myself... prayers from an expert pleasr https://t.co/7JGV9ZSiHd,http://pbs.twimg.com/media/EA5y2oSX4AELwl0.jpg,EA5y2oSX4AELwl0.jpg,yes,yes,CD,1156988443286745089
"#dinner #souffle #cooksoftwitter #cookingfail Bechamel made, egg yolks and salmon bits in! https://t.co/Q4pQGtWCUJ",http://pbs.twimg.com/media/EA5xW9yXYAUYOqx.jpg,EA5xW9yXYAUYOqx.jpg,yes,yes,CD,1156986799824224257
Why can’t I cook #sweetpotatoe chips  every time I burn them !!! I read the instructions follow to the letter and ALWAYS burn them ‍♀️‍♀️‍♀️ #Cookingfail #cantcook #hatecooking #help https://t.co/9pZl4YR5dm,http://pbs.twimg.com/ext_tw_video_thumb/1153405913384046594/pu/img/eUeyl8yjZ5m8rnu6.jpg,eUeyl8yjZ5m8rnu6.jpg,yes,yes,partial,1153406152216055808
"Do you have a #kitchen or #cooking blunder to share? C'mon, we all do. Let's learn from one another! Here's mine - don't overheat the #milk you plan to use in your #lasagna #recipe: https://t.co/0dF3SWVNFi #rdchat #cookingfail #kitchenfail #italianfood https://t.co/aAuvFWWULL",http://pbs.twimg.com/media/D_t50wvUYAAfoD0.jpg,D_t50wvUYAAfoD0.jpg,yes,yes,partial,1151648086994763776
"This didn't work out as planned. Thanks to the food processor deciding not to work and an ineffective potato masher, the pea &amp; mint fritters turned out to be 'whole peas &amp; mint barely held together by gram flour fried thingies' 
It's food &amp; edible, so not a total #CookingFail https://t.co/jTLNtBzoha",http://pbs.twimg.com/media/D_idI08X4AEpXHW.jpg,D_idI08X4AEpXHW.jpg,yes,yes,partial,1150842501231759362
"I didn’t realize it was possible to fail so hard while making dumplings. In related news, I reinvented @Cream_of_Wheat 

My second batch was a bit better #CookingFail #Semolina https://t.co/qkf1mG3GUH",http://pbs.twimg.com/media/D-qZr97W4AA1amC.jpg,D-qZr97W4AA1amC.jpg,yes,yes,partial,1146898044920745984
"I’m sorry, turkey neck for cooking you way too long in the Airfryer. I’m sorry, chickpea breading for not seasoning you. Please forgive me. #EpicFail #cookingfail https://t.co/A8lae9RTEH",http://pbs.twimg.com/media/D-Zj9NxXoAIdPG1.jpg,D-Zj9NxXoAIdPG1.jpg,yes,yes,partial,1145713068657324033
I utterly failed at making pad Thai and u know what’s sad I was use it a kit with pre portioned ingredients #fail #cookingfail https://t.co/4v4fpDdgQO,http://pbs.twimg.com/media/D8ajjvNXUAY6jBn.jpg,D8ajjvNXUAY6jBn.jpg,yes,yes,CD,1136775812512919553
"When you’re told to cook bacon for 15-20 minutes, don’t choose 20 minutes even if you like it crispy. Not that I’d know from experience or anything. I’m simply offering a friendly PSA. ‍♀️ #bacon  #cookingfail #chefLoLo messed up #onepoundofbacon  https://t.co/WhiTSFyKuN",http://pbs.twimg.com/media/D7jPf5oW0AAEl2E.jpg,D7jPf5oW0AAEl2E.jpg,yes,yes,partial,1132883465295282176
"These may well be the worst sauteed potatoes I've ever made. They might look good, smell good and even taste good, but they have all the structural integrity of a T-6 after doing nine rounds with a Thargoid Interceptor. #cookingfail https://t.co/ESGGkV59aC",http://pbs.twimg.com/media/D5bCmFoXsAEdZOW.jpg,D5bCmFoXsAEdZOW.jpg,yes,yes,partial,1123299128832942081
"I removed the face &amp; name to protect the guilty. 
This girl couldn't even cut the eggs in half the right way  
#CookingFail https://t.co/ELKUrX4XFF",http://pbs.twimg.com/media/D5YxrGYWwAAxoTE.jpg,D5YxrGYWwAAxoTE.jpg,yes,yes,partial,1123139777488986117
#cookingfail https://t.co/uB4J2zfok3,http://pbs.twimg.com/media/D5G1HVtWwAEGPLl.jpg,D5G1HVtWwAEGPLl.jpg,yes,yes,partial,1121876924572295168
Cooking skills are on point #cookingfail https://t.co/81NL1N2uH0,http://pbs.twimg.com/media/D43_HoaWsAAnnkk.jpg,D43_HoaWsAAnnkk.jpg,yes,yes,partial,1120832395199094784
But then I found - instead of making a jelly - I had made a toffee. Hence the chips in the top from trying to sample it. #NailedIt #CookingFail https://t.co/1Ega5j3iSL,http://pbs.twimg.com/media/D40fgzUVUAARpvE.jpg,D40fgzUVUAARpvE.jpg,yes,yes,alt,1120586541359718401
"Spawn and I enjoy trying new recipes at home. He says he wants to be a chef one day, and I'm being supportive of this. However... we tried a Salisbury Steak recipe last night that was the grossest ever. The sauce had ketchup and mustard powder in it. 
#cookingfail #parenting https://t.co/nz3qHaWnXL",http://pbs.twimg.com/tweet_video_thumb/D2Gs3YNW0AMILuJ.jpg,D2Gs3YNW0AMILuJ.jpg,yes,yes,partial,1108357121010216960
"So, this is how my evening is going:  Quiche custard in the buttercream ingredients. DOUBLE CHECK your blender top and DON'T walk away #cookingfail https://t.co/PsPISNyc1a",http://pbs.twimg.com/media/D2EkUblXQAAk7II.jpg,D2EkUblXQAAk7II.jpg,yes,yes,CD,1108206928835031040
"Yea..um. Note to self: singing distracts you from whats in the oven‍♀️
#fail #cookingfail #cookingwithjustine #notamericanidol #sohungry https://t.co/oDaARSvk7i",http://pbs.twimg.com/media/D1aJht3WkAMk_fQ.jpg,D1aJht3WkAMk_fQ.jpg,yes,yes,partial,1105221991198613505
"My mum's gingerbread house was hit by a air strike. 
#kitchenfail #cookingfail https://t.co/aOhZE0lUym",http://pbs.twimg.com/media/D0CYqA4WkAAt3kc.jpg,D0CYqA4WkAAt3kc.jpg,yes,yes,partial,1099046166010961921
Set out to make soup for the first time and some how made chicken paste? Tastes good though lol #cookingfail #parenting https://t.co/LYwxo1dlRI,http://pbs.twimg.com/media/Dz9-r_IU8AAvEU4.jpg,Dz9-r_IU8AAvEU4.jpg,yes,yes,alt,1098736135293960193
"Real talk....every time I have scrambled eggs for breakfast it's because I failed, yet again, to flip an omelet. #confessionsofasemifunctioningadult #cookingfail https://t.co/gWAIOHZ022",http://pbs.twimg.com/tweet_video_thumb/Dz3EUw4XgAAHIOb.jpg,Dz3EUw4XgAAHIOb.jpg,yes,yes,alt,1098249787319693313
"My name is Cynthia, and I cannot cook rice. I thought the recipe called for too much liquid (water+coconut milk) but went for it anyway. Now trying to oven dry my goopy dinner base.  #CookingFail https://t.co/amMGbrDjrD",http://pbs.twimg.com/media/DzMkI2qV4AAU2AR.jpg,DzMkI2qV4AAU2AR.jpg,yes,yes,partial,1095258883503751171
I can't say this has happened to me... more than 100 times.   ~ @zMitchellJames     #z1029 #cookingfail #food #fun #iowa #cooking #fail #easterniowa #foodfail https://t.co/lgiMPVvnyK,http://pbs.twimg.com/media/DzFoZGaW0AE_yQD.jpg,DzFoZGaW0AE_yQD.jpg,yes,yes,alt,1094770983192444931
"This is my take on the popular SW Asian staple biryani.
It has all the necessary ingredients, albeit incorrect amounts
And, aside from its appearance, texture and flavor it's spot on, this particular iteration has been dubbed failyani FML 
#cook #foodies #FAIL #cookingfail https://t.co/8tQq84pETL",http://pbs.twimg.com/media/DyykXSSU0AAUqsv.jpg,DyykXSSU0AAUqsv.jpg,yes,yes,partial,1093429540880175105
