Tweet,Image_Url,Image_Name,Qn1,Qn2,Qn3,Tweet_id
What they should look like vs what I made. I tried @nomnompaleo #curriedmeatpies #bakingfail #toomucheggwash https://t.co/jMkB4X3Iyg,http://pbs.twimg.com/media/DW_x5TlV4AAM1ND.jpg,DW_x5TlV4AAM1ND.jpg,yes,yes,partial,968258448390422528
The cherry on top of my #shitfest of a day. #baking #bakingfail #fail #bluemonday https://t.co/BGd6vwrEZY,http://pbs.twimg.com/media/D19PzwXX4BYhjR8.jpg,D19PzwXX4BYhjR8.jpg,yes,yes,alt,1107691810506330112
I’m practicing meringue. These meringue cookies look like poop with sprinkles. They taste pretty good. More practice needed. #baking #bakingfail https://t.co/1avVnXcVrJ,http://pbs.twimg.com/media/DW2WI41W0AEe8yj.jpg,DW2WI41W0AEe8yj.jpg,yes,yes,partial,967594583042461696
I tried to make the whisky and rye blondes from the beautiful Midnight Chicken cookbook by @missellabell and it’s so frustrating as I burned the top whilst they are perfectly fudgey and gooey underneath #bakingfail #iblamemyoven #inevergetbrowniesright  https://t.co/0RHqapgpve,http://pbs.twimg.com/media/D1upfIyWkAAiOjV.jpg,D1upfIyWkAAiOjV.jpg,yes,yes,partial,1106664505327734785
"Photo By takazart | Pixabay 
 #pie #cupcake #applecasserole #bakingtherapy #bakingaddict #bakingporn #bakingblog #bakingfail https://t.co/3FIjS8VeAw",http://pbs.twimg.com/media/DWfaR7qWkAAlSLv.jpg,DWfaR7qWkAAlSLv.jpg,yes,yes,CD,965980648459657217
Not how I hoped these would turn out @BettyCrocker #bakingfail #cookiefail https://t.co/3d0uUsx8Iu,http://pbs.twimg.com/media/DWWZE1CWkAA5mmR.jpg,DWWZE1CWkAA5mmR.jpg,yes,yes,alt,965346016714264577
"You know how some people are just naturally gifted at baking dinosaur shaped cookies? Well, I'm not one of them #bakingfail #PhDLife https://t.co/k4qZAWF02g",http://pbs.twimg.com/media/DWWGOXoXcAA6SD4.jpg,DWWGOXoXcAA6SD4.jpg,yes,yes,partial,965325310463037440
"Hmmm. That loaf not look quite like the picture in your recipe book, HI - but the FFT will like it. #NotEnoughYeast
#BakingFail 
#UsefulDoorstop #Brick https://t.co/FsDvzdSJhl",http://pbs.twimg.com/media/DWUTkfrXUAECytI.jpg,DWUTkfrXUAECytI.jpg,yes,yes,partial,965199245484666880
Project Piston Cup was a dismal failure so plan D is it! This is a whole lot of cake for a whole lot of boys and girls tomorrow. Hope the birthday boys like it! #baking #bakingfail #mumlife #birthdaycake #Cars3 #boylife https://t.co/SBUT3BhZwn,http://pbs.twimg.com/media/DWME7jXWsAAsu7L.jpg,DWME7jXWsAAsu7L.jpg,yes,yes,partial,964620197893165057
There must be a trick to making gluten free rolls that don’t resemble white hockey pucks. #BakingFail  #SundayThoughts https://t.co/2jJ9SdIR20,http://pbs.twimg.com/media/D1U5ONLU8AAD-oh.jpg,D1U5ONLU8AAD-oh.jpg,yes,yes,partial,1104852217368997888
"Making ""1st day of comps / I have a new office"" #cookies for Monday, but those aren't supposed to look like that (Ideally they taste like mini -oat pies)  @notabattlechick @MegJHennessey @perezcelestino @ArmyWarCollege #poliscicooks #poliscibakes #bakingfail? https://t.co/tLcbDAG3aL",http://pbs.twimg.com/media/D1P0ePuX4AAT_HZ.jpg,D1P0ePuX4AAT_HZ.jpg,yes,yes,partial,1104495142705217538
@_foodfail Cinnamon Rolls‍♀️ I’m inclined to blame my makeshift wine bottle rolling pin for the lack of roll and layers. #fail #bakingfail https://t.co/1lC23UMRFU,http://pbs.twimg.com/media/DV2JQvoW4AAfGfj.jpg,DV2JQvoW4AAfGfj.jpg,yes,yes,partial,963076822303944705
"One cookie recipe, five unique results of the final dough. This will guide unique student reflection tomorrow! It's far from a #bakingfail, rather a way we can assess our measuring techniques in the lab. #mcbulldogs101 #wsd101 #SayYestoFCS #FACSed #baking #cookies https://t.co/BJcXdjK144",http://pbs.twimg.com/media/D1EsXEJW0AAF6k4.png,D1EsXEJW0AAF6k4.png,yes,yes,partial,1103713463120158720
"Happy hump day!! This weekend I made a vanilla poached pear and custard tart to go with @pixelpig’s pasties! Tasted great, but great sadness, had a soggy bottom... #humpday #tart #pears #soggybottom #sadness #bakingfail https://t.co/K0BgiGYHxq",http://pbs.twimg.com/media/D0-HDoCXcAEc8kH.jpg,D0-HDoCXcAEc8kH.jpg,yes,yes,partial,1103248937635463169
"#GBBO makes macarons look easy. My 1st attempt is a #bakingfail. The meringue didn’t work out, so the shells are hollow and fall apart. Taste great, though. Matcha green tea w/lemon buttercream. https://t.co/KirlE85kCq",http://pbs.twimg.com/media/DVNAdCBW4AEhi17.jpg,DVNAdCBW4AEhi17.jpg,yes,yes,partial,960182021388632070
I have been a professional baker for a decade and I still cannot bake a pretty jelly roll. Look at this monstrosity! How?! I follow the instructions exactly and they still crack worse than my joints. #yeg #bakingfail https://t.co/MmECwEPZhd,http://pbs.twimg.com/media/D08n0PzVAAEzX-z.jpg,D08n0PzVAAEzX-z.jpg,yes,yes,partial,1103144222062927872
Nothing like fresh bread on a cold and wet day... #bakingfail #bread #breadmaker https://t.co/oMtGWD61dR,http://pbs.twimg.com/media/DUpwdRZVAAA6ZB6.jpg,DUpwdRZVAAA6ZB6.jpg,yes,yes,partial,957701536519352320
I tried. I really did. But somehow I just couldn’t do @simonrim chocolate &amp; cognac cake (minus cognac) justice! At least it tastes nice...  #bakingfail @SundayBrunchC4 https://t.co/jkrwG9OvVb,http://pbs.twimg.com/media/DUpaBATX0AAczw8.jpg,DUpaBATX0AAczw8.jpg,yes,yes,partial,957676882060771328
"Attempted a low-carb pretzel recipe... ended up with things resembling toasted library paste baguettes.
#KetoDiet #BakingFail #LowCarb https://t.co/E5pay2bTWV",http://pbs.twimg.com/media/D0S2j1hW0AAobpb.jpg,D0S2j1hW0AAobpb.jpg,yes,yes,partial,1100204944257441794
"Cuz a #bakingfail is the best #fail 
#baking #cookies #ValentinesDay https://t.co/XixvpGCzDX",http://pbs.twimg.com/media/DUkyL3LU0AA6z8a.jpg,DUkyL3LU0AA6z8a.jpg,yes,yes,partial,957351608257523712
"Photo By lagrafika | Pixabay 
 #cake #birthday #children #bakingaddict #bakingporn #bakingsupplies #bakingblog #bakingfail https://t.co/4cs1NgC4Sr",http://pbs.twimg.com/media/DUTuQOYX4AE0BKu.jpg,DUTuQOYX4AE0BKu.jpg,yes,yes,perfect,956150985440874496
"You, too, can make Garbage Pail Cupcakes!  Just take your favourite recipe and remember to leave out the sugar  #bakingfail https://t.co/ODyTfWsddT https://t.co/ucRqwJVPOf",http://pbs.twimg.com/media/D0L8hJCX4AAb62B.jpg,D0L8hJCX4AAb62B.jpg,yes,yes,perfect,1099718906363678720
Sure....that’s totally how it’s supposed to look right?‍♀️#Nailedit #WeddingCakeDisaster #BakingFail https://t.co/NgmmIpmQbu,http://pbs.twimg.com/media/D0JcO_ZWoAANQ8_.jpg,D0JcO_ZWoAANQ8_.jpg,yes,yes,perfect,1099542681582268416
"This is how you bake muffins right?
#fail #baking #bakingfail https://t.co/MnuvJxpm60",http://pbs.twimg.com/media/DzsXpuUX0AAn9d8.jpg,DzsXpuUX0AAn9d8.jpg,yes,yes,perfect,1097496951514431490
"Admittedly, this loaf of milk bread, which we made in our @ZojirushiUSA Home Bakery Virtuoso, turned out mangled. It's like a troll under a bridge cast a evil spell upon it. Guess we've got to tweak the recipe. #nailedit #bakingfail #oops https://t.co/lD6M9cAHlJ",http://pbs.twimg.com/media/DzfEqEeXcAEktdh.jpg,DzfEqEeXcAEktdh.jpg,yes,yes,partial,1096561267706380289
"But what has happened to my biscuits?!? They taste amazing but are more like dough balls. I’ve put the dough back in the fridge for tomorrow and will try rolling them thinner but if you can help explain what’s gone on, please do! #bakingfail #slimmingworld #baking https://t.co/D8T7jwkrCx",http://pbs.twimg.com/media/DzEkcorW0AAcJy1.jpg,DzEkcorW0AAcJy1.jpg,yes,yes,partial,1094696265860960257
@mriceguy Oh look! I have a #BakingFail coming right up. The dough was refrigerated for nearly an hours but it’s probably still too hot today. https://t.co/Qdhrq4k7OD,http://pbs.twimg.com/media/Dy7ZD4mVAAAIOhz.jpg,Dy7ZD4mVAAAIOhz.jpg,yes,yes,partial,1094050426431844352
"It’s #WorldNutellaDay wooooo! Made these absolutely disastrous filled cookies to celebrate. I love it when things go epically wrong! They taste good at least but look a MESS!
#glutenfree #nutella #bakingfail #nailedit https://t.co/8to4Fl8ZAT",http://pbs.twimg.com/media/DypnHm-X0AEjLnn.jpg,DypnHm-X0AEjLnn.jpg,yes,yes,perfect,1092799282816708609
Hey it tastes amazing though! #bakingfail #strawberrycakechocolatefrosting #itriedatleast https://t.co/vcZWOWjNNn https://t.co/kbfaMRUheZ,http://pbs.twimg.com/media/DybYl6mWkAEPr9N.jpg,DybYl6mWkAEPr9N.jpg,yes,yes,partial,1091798107329912832
"This, my friends, is a stark reminder of why baking on a school night doesn’t usually happen. This mush is supposed to be marshmallow and chocolate brownies for my phase meeting tomorrow. #whoops #BakingFail #ItGotStuckInThePan https://t.co/tZGRamh6YW",http://pbs.twimg.com/media/DyByf3cXgAAy5XT.jpg,DyByf3cXgAAy5XT.jpg,yes,yes,partial,1089997010550304770
You know the load of bread in About A Boy that kills a duck? This is heavier. #bakingfail https://t.co/cYuQw2PUo0,http://pbs.twimg.com/media/Dx8ExFFXcAIuh0c.jpg,Dx8ExFFXcAIuh0c.jpg,yes,yes,partial,1089594889975840768
I just made oatmeal chocolate chip cookies....but I forgot the oatmeal. ‍♀️ #BakingFail https://t.co/8IVRCuTjdG,http://pbs.twimg.com/media/Dx30SOpUcAAp3EU.jpg,Dx30SOpUcAAp3EU.jpg,yes,yes,CD,1089295375498915841
"This all resulted in me trying to bake a cake. The results aren't pretty, but I have faith it tastes better than it looks. Honestly, I'm a better editor than baker. #bakingfail #caketastrophe https://t.co/FM8qT56qHD",http://pbs.twimg.com/media/DxjtrlTWkAAsHbA.jpg,DxjtrlTWkAAsHbA.jpg,yes,yes,partial,1087880780326481920
"Made this amazing chicken that tasted really good. Then, I forgot to grease the bread pan for this cinnamon apple bread I was gonna make... only to realize I also used powdered sugar instead of flour ‍♀️‍♀️‍♀️‍♀️ don't look at me. #cooking #bakingfail https://t.co/pZSWgnCfVL",http://pbs.twimg.com/media/DxeVtANWkAUf8aI.jpg,DxeVtANWkAUf8aI.jpg,yes,yes,perfect,1087502443091582976
Raisin-less scone #bakingfail https://t.co/wQapN7VkrN,http://pbs.twimg.com/media/DxTuBW-VYAE8IbD.jpg,DxTuBW-VYAE8IbD.jpg,yes,yes,perfect,1086755152898506752
First bake of 2019. Banana bread from the Violet bakery book. There was meant to be half a banana as decoration on the top but it sunk ‍♀️ but look at these beautiful props I got for Christmas! #baker #bakerlife #bananabread #bakingfail #stilldelicious #kelhamisland #blogger https://t.co/0LFYIFxRLQ,http://pbs.twimg.com/media/DwnlxHkWwAA9qlb.jpg,DwnlxHkWwAA9qlb.jpg,yes,yes,perfect,1083649820382892033
"Ultimate cake fail for my birthday. Tried to reference The Office. Instead, I got something so much better. #EpicFail #bakingfail #birthdayfail #cakefail #spellingerror https://t.co/B2O8umlx9f",http://pbs.twimg.com/media/DwhlK-jWkAAbSsu.jpg,DwhlK-jWkAAbSsu.jpg,yes,yes,perfect,1083226955510628352
Santa couldn’t save this gingerbread house. Grandma said at least the family would have enough food to eat. #gingerbreadhouse #bakingfail #holidayfun https://t.co/c2OPtqkAJz,http://pbs.twimg.com/ext_tw_video_thumb/1082757863146086401/pu/img/wb7bjS388ZoaFihl.jpg,wb7bjS388ZoaFihl.jpg,yes,yes,partial,1082757899032489984
My homemade cherry chip cake looked and tasted great but everyone who ate it felt sick afterwards. . .so nailed it? #cake #baking #bakingfail https://t.co/8l9rwV6p9n,http://pbs.twimg.com/media/DwLFFIfUcAEHolG.jpg,DwLFFIfUcAEHolG.jpg,yes,yes,perfect,1081643560208760832
#Bakingfail!! Has this ever happened to you? I was experimenting with a new recipe... back to the drawing board! https://t.co/X9PotHoB1U,http://pbs.twimg.com/media/DwEVaqjWsAAYiXi.jpg,DwEVaqjWsAAYiXi.jpg,yes,yes,perfect,1081168938426343424
"This is what happens when you forget to add more almond flour than the recipe says as it accounts for white flour, not almond. Goo-y, yet yummy mess.  #bakingfail https://t.co/chCrw1zNiG",http://pbs.twimg.com/media/Dvia59nW0AIYWOL.jpg,Dvia59nW0AIYWOL.jpg,yes,yes,partial,1078782450891976715
"Made a yule log.. #NailedIt #BakingFail
Any takers? I'm not fucking eating that https://t.co/NqsCLwpEvw",http://pbs.twimg.com/media/DvMTUtzX0AMp-x0.jpg,DvMTUtzX0AMp-x0.jpg,yes,yes,partial,1077226015963955200
"My attempt at my sister’s whipped shortbread. Same recipe, two results. #MineOnTheLeft #bakingfail #ShesTheBaker #ImStickingToCooking https://t.co/QdZQe2JbDW",http://pbs.twimg.com/media/DvLspJgX4AEdA-p.jpg,DvLspJgX4AEdA-p.jpg,yes,yes,perfect,1077183479396339712
Never claimed to be a baker. I think I underestimated how much they would spread out. #BakingFail #MomsAtWork #CookiesForSanta https://t.co/HKH0yJIFMS,http://pbs.twimg.com/media/DvHX4I_U8AAnfEb.jpg,DvHX4I_U8AAnfEb.jpg,yes,yes,CD,1076879211359625216
I swear I followed the directions exactly!!! These “Cookie Sticks” do NOT look like the picture.  #bakingfail #theywillstilltastegood https://t.co/9LLBG4DV16,http://pbs.twimg.com/media/DvCh0XQW0AEAgUO.jpg,DvCh0XQW0AEAgUO.jpg,yes,yes,CD,1076538239916351489
Cookie baking #fail! ‍♀️  #cookies #bakingfail #cookiebaking https://t.co/SjADrBDqtj,http://pbs.twimg.com/media/Du-pq2jVYAAxbIN.jpg,Du-pq2jVYAAxbIN.jpg,yes,yes,CD,1076265406246019072
Reason 374 why I’m a lawyer: definitely wouldn’t cut it as a mince pie maker #bakingfail #makelawnotpies https://t.co/eddz0UStGQ,http://pbs.twimg.com/media/Du99lr2X4AAn7cN.jpg,Du99lr2X4AAn7cN.jpg,yes,yes,partial,1076216933761105926
"Baking fail! Recutting the gingerbread men after they spread in the oven 
#bakingfail
#baking 
#gingerbread https://t.co/uba2U6BKE9",http://pbs.twimg.com/media/Du9C8HYWoAAlGON.jpg,Du9C8HYWoAAlGON.jpg,yes,yes,perfect,1076152474829029376
When your shortbread cookies look like pancakes ‍♀️#nailedit #bakingfail #ChristmasCookies https://t.co/ZjbZ0hWb8c,http://pbs.twimg.com/media/Duzbd3HWoAE_opE.jpg,Duzbd3HWoAE_opE.jpg,yes,yes,alt,1075475722561568773
Attempted to make milionaire’s shoetbread but the caramel turned to toffee. #bakingfail. The shortbread was nice though so every cloud and that. https://t.co/XIeWcYox30,http://pbs.twimg.com/media/DuuBJUbXcAEbB63.jpg,DuuBJUbXcAEbB63.jpg,yes,yes,alt,1075094940743548928
"I tried to make @Undoomed's logo on my cookies... Didn't turn out as I wanted them, but I figured you guys could get a laugh out of them at least. 
Also, let's not forget our dear snowflakes! This year they have sparkles!
#Christmas #Baking #Housewife #Joy #BakingFail https://t.co/bWuCGkNiH9",http://pbs.twimg.com/media/DuoTIzkWkAAIuWG.jpg,DuoTIzkWkAAIuWG.jpg,yes,yes,partial,1074693712188444673
Our gingerbread house has the structural integrity of Theresa May's government #StrongAndStable #BakingFail https://t.co/821MlMOsL4,http://pbs.twimg.com/media/DuQOHVDW4AYqaBd.jpg,DuQOHVDW4AYqaBd.jpg,yes,yes,alt,1072998140104634368
Um...methinks I didn't get all of the flour in the second batch... #baking #ambaking #bakingfail https://t.co/a6bLfnBCCD,http://pbs.twimg.com/media/DuMGwwdVYAEqdiU.jpg,DuMGwwdVYAEqdiU.jpg,yes,yes,partial,1072708585182949376
despite my icing fail  the cookies aren’t that bad  #homebaker #christmasbaking #christmastree #fail #bakingfail #christmascookies https://t.co/FEyjLBTlV8,http://pbs.twimg.com/media/DuIy2JNWoAAfEOB.jpg,DuIy2JNWoAAfEOB.jpg,yes,yes,partial,1072475573426024450
second experiment : .. My Japanese cheese cake turn out ugly as hell!!  ... #bakingfail https://t.co/TGV32VQdD9,http://pbs.twimg.com/media/Dt33LBmVAAAX-8V.jpg,Dt33LBmVAAAX-8V.jpg,yes,yes,partial,1071284069575491584
Baking is a science and today I learned you can add too much baking powder. That or I used the wrong baking dish. The center of my cinnamon swirl bread is never rose... #bakingfail #LessonsLearned #tryagain https://t.co/YcXqRKcL4w,http://pbs.twimg.com/media/DtxdZaVV4AEEHh9.jpg,DtxdZaVV4AEEHh9.jpg,yes,yes,alt,1070833507247677440
"#Bakingfail. Didn't grease pan, I guess https://t.co/oiHB60E58N",http://pbs.twimg.com/media/DtWeQjEUwAAShW3.jpg,DtWeQjEUwAAShW3.jpg,yes,yes,partial,1068934511424024576
Not every baking session turns out well. #bakingfail https://t.co/n6M3ESCc8P,http://pbs.twimg.com/media/Ds5XH_QXcAAc96_.jpg,Ds5XH_QXcAAc96_.jpg,yes,yes,alt,1066885966806306816
Well I won't be trying that recipe again - Almond (low carb) bread. #bakingfail Tastes like ... eggy socks!! https://t.co/Mof5Bl7XZB,http://pbs.twimg.com/tweet_video_thumb/DstLFidXoAE8qLK.jpg,DstLFidXoAE8qLK.jpg,yes,yes,partial,1066028328891625472
They taste good but they aren’t pretty. #thanksgiving #baking #bakingfail #lol https://t.co/uERZVnzWAW,http://pbs.twimg.com/media/Dsnxk-LWsAAuC6_.jpg,Dsnxk-LWsAAuC6_.jpg,yes,yes,alt,1065648413142933504
I overbaked my mini apple pies so I put up the Christmas decorations to cheer myself up #bakingfail https://t.co/FQrMlRcquV,http://pbs.twimg.com/media/DsYTkh8WkAAyo_D.jpg,DsYTkh8WkAAyo_D.jpg,yes,yes,alt,1064559891396857857
Not sure this is what my Apple pie was meant to look like #homebaking #applepie #bakingfail  #moveitlikemanda https://t.co/Zi3jHssuPc,http://pbs.twimg.com/media/DsTI_rmXQAAFyhL.jpg,DsTI_rmXQAAFyhL.jpg,yes,yes,perfect,1064196468469317634
@rosienjack Post your sugar cookie recipe... Faith &amp; mine looked like singed by the CA wildfire #bakingfail #unfriendingbetty https://t.co/yhZ6ryB2mV,http://pbs.twimg.com/media/DsE0p--UwAAHjtg.jpg,DsE0p--UwAAHjtg.jpg,yes,yes,partial,1063188894487904257
Oops! #bakingfail #OdeToSmokyMtns ? https://t.co/6vVS4xkv7e,http://pbs.twimg.com/media/Drrz4ScXQAAyxI1.jpg,Drrz4ScXQAAyxI1.jpg,yes,yes,alt,1061428821860204544
Attempted to make meringue ghosts. Don't think it quite worked! #bakingfail #Extraslice https://t.co/a5q91dJa1T,http://pbs.twimg.com/media/DqcgGISXcAECtSR.jpg,DqcgGISXcAECtSR.jpg,yes,yes,CD,1055847954525941761
"These are NOT chocolate cookies
#WhatsThatSmell  #bakingFail https://t.co/l9qHy7NisU",http://pbs.twimg.com/media/DqOH5lYW4AAUpKY.jpg,DqOH5lYW4AAUpKY.jpg,yes,yes,partial,1054836173997256709
........  It was supposed to be a bunny.... But I got a consultation Krabby! #pokemon #bakingfail https://t.co/TgwYHxhXWs,http://pbs.twimg.com/media/Dp_3eQzUcAAkQXl.jpg,Dp_3eQzUcAAkQXl.jpg,yes,yes,partial,1053832967884140544
"So much for my gingerbread cake. At least it's delicious!
#gingerbread #cake #cakefail #baking #baker #bakingfail https://t.co/Q4NsgQXo9i https://t.co/4ftRJ9q8bV",http://pbs.twimg.com/media/Dpei0S2WwAAVDx_.jpg,Dpei0S2WwAAVDx_.jpg,yes,yes,partial,1051488059030679553
"Gotta admit.... I'm a little sad.
#bakingfail #cakefromscratch #dontjudgeme https://t.co/nmgK7rv6WA",http://pbs.twimg.com/media/DoTC46gXUAEdIRo.jpg,DoTC46gXUAEdIRo.jpg,yes,yes,alt,1046175351628541953
Absolute disaster of an #apple &amp; custard tart. “Looks like a used potty” said my ever-encouraging husband  #bakingfail #sticktoshopbought #backtothedrawingboard #SaturdayKitchen #homemade #appleEvent2018 https://t.co/l2FRTNE0TK,http://pbs.twimg.com/media/Dnt3zKuWsAA0LLl.jpg,Dnt3zKuWsAA0LLl.jpg,yes,yes,partial,1043559470893289472
This is for @julies_cr8tve Its an epic baking fail.  My tart tartine is always a speculative activity. I was trying to get the sugar really dark. #overdone but I’m going to cover it with whipped cream and feed it to the family. #bakingfail #mamadolsonbakes https://t.co/9aBQ61Eefe,http://pbs.twimg.com/media/Dnssu2pX0AACgeX.jpg,Dnssu2pX0AACgeX.jpg,yes,yes,partial,1043476935291097088
